"airp_id","photo_year","film_roll","scale_n","focal_length","flying_height","elev","set"
698945,1968,"bc5294",12000,153,5944,549,"upper_tail"
698946,1968,"bc5294",12000,153,5944,535.1,"upper_tail"
698947,1968,"bc5294",12000,153,5944,533.2,"upper_tail"
698948,1968,"bc5294",12000,153,5944,533.1,"upper_tail"
698949,1968,"bc5294",12000,153,5944,536.6,"upper_tail"
698950,1968,"bc5294",12000,153,5944,533.6,"upper_tail"
698951,1968,"bc5294",12000,153,5944,563.5,"upper_tail"
698952,1968,"bc5294",12000,153,5944,568.9,"upper_tail"
698953,1968,"bc5294",12000,153,5944,587,"upper_tail"
698954,1968,"bc5294",12000,153,5944,596.8,"upper_tail"
698955,1968,"bc5294",12000,153,5944,585.7,"upper_tail"
698956,1968,"bc5294",12000,153,5944,551,"upper_tail"
698957,1968,"bc5294",12000,153,5944,536.4,"upper_tail"
698958,1968,"bc5294",12000,153,5944,533.2,"upper_tail"
698959,1968,"bc5294",12000,153,5944,532.8,"upper_tail"
698960,1968,"bc5294",12000,153,5944,532.3,"upper_tail"
698961,1968,"bc5294",12000,153,5944,532.5,"upper_tail"
698962,1968,"bc5294",12000,153,5944,532.7,"upper_tail"
698963,1968,"bc5294",12000,153,5944,532.6,"upper_tail"
698964,1968,"bc5294",12000,153,5944,532.9,"upper_tail"
698965,1968,"bc5294",12000,153,5944,533.3,"upper_tail"
698966,1968,"bc5294",12000,153,5944,533.7,"upper_tail"
698967,1968,"bc5294",12000,153,5944,533.8,"upper_tail"
698968,1968,"bc5294",12000,153,5944,533.6,"upper_tail"
698969,1968,"bc5294",12000,153,5944,533.7,"upper_tail"
698970,1968,"bc5294",12000,153,5944,533.9,"upper_tail"
698971,1968,"bc5294",12000,153,5944,534,"upper_tail"
698972,1968,"bc5294",12000,153,5944,534,"upper_tail"
698973,1968,"bc5294",12000,153,5944,533.7,"upper_tail"
698974,1968,"bc5294",12000,153,5944,533.5,"upper_tail"
698975,1968,"bc5294",12000,153,5944,533.9,"upper_tail"
698976,1968,"bc5294",12000,153,5944,534.3,"upper_tail"
698977,1968,"bc5294",12000,153,5944,534.4,"upper_tail"
698978,1968,"bc5294",12000,153,5944,534.2,"upper_tail"
698979,1968,"bc5294",12000,153,5944,533.9,"upper_tail"
698980,1968,"bc5294",12000,153,5944,534.2,"upper_tail"
698981,1968,"bc5294",12000,153,5944,534.2,"upper_tail"
698982,1968,"bc5294",12000,153,5944,534.9,"upper_tail"
698983,1968,"bc5294",12000,153,5944,536.3,"upper_tail"
698984,1968,"bc5294",12000,153,5944,535.3,"upper_tail"
698985,1968,"bc5294",12000,153,5944,536.1,"upper_tail"
698986,1968,"bc5294",12000,153,5944,612.2,"upper_tail"
698987,1968,"bc5294",12000,153,5944,602.2,"upper_tail"
698988,1968,"bc5294",12000,153,5944,597.5,"upper_tail"
698989,1968,"bc5294",12000,153,5944,605.5,"upper_tail"
698990,1968,"bc5294",12000,153,5944,603,"upper_tail"
698991,1968,"bc5294",12000,153,5944,595,"upper_tail"
698992,1968,"bc5294",12000,153,5944,581.6,"upper_tail"
698993,1968,"bc5294",12000,153,5944,570,"upper_tail"
698994,1968,"bc5294",12000,153,5944,559.2,"upper_tail"
698995,1968,"bc5294",12000,153,5944,547.8,"upper_tail"
698996,1968,"bc5294",12000,153,5944,543.4,"upper_tail"
698997,1968,"bc5294",12000,153,5944,541.2,"upper_tail"
698998,1968,"bc5294",12000,153,5944,539.1,"upper_tail"
698999,1968,"bc5294",12000,153,5944,538.6,"upper_tail"
699000,1968,"bc5294",12000,153,5944,539.5,"upper_tail"
699001,1968,"bc5294",12000,153,5944,539.8,"upper_tail"
699002,1968,"bc5294",12000,153,5944,534.9,"upper_tail"
699003,1968,"bc5294",12000,153,5944,534.2,"upper_tail"
699004,1968,"bc5294",12000,153,5944,533.6,"upper_tail"
699005,1968,"bc5294",12000,153,5944,533.4,"upper_tail"
699006,1968,"bc5294",12000,153,5944,533.4,"upper_tail"
699007,1968,"bc5294",12000,153,5944,534.5,"upper_tail"
699008,1968,"bc5294",12000,153,5944,546.8,"upper_tail"
699009,1968,"bc5294",12000,153,5944,565.5,"upper_tail"
699010,1968,"bc5294",12000,153,5944,584.1,"upper_tail"
699011,1968,"bc5294",12000,153,5944,607.2,"upper_tail"
699012,1968,"bc5294",12000,153,5944,652,"upper_tail"
699013,1968,"bc5294",12000,153,5944,703.6,"upper_tail"
699014,1968,"bc5294",12000,153,5944,740.9,"upper_tail"
699015,1968,"bc5294",12000,153,5944,788.3,"upper_tail"
699016,1968,"bc5294",12000,153,5944,832.1,"upper_tail"
699017,1968,"bc5294",12000,153,5944,891,"upper_tail"
699018,1968,"bc5294",12000,153,5944,970.9,"upper_tail"
699019,1968,"bc5294",12000,153,5944,1049.9,"upper_tail"
699020,1968,"bc5294",12000,153,5944,1053.2,"upper_tail"
699021,1968,"bc5294",12000,153,5944,994.8,"upper_tail"
699022,1968,"bc5294",12000,153,5944,956.7,"upper_tail"
699023,1968,"bc5294",12000,153,5944,964.7,"upper_tail"
699024,1968,"bc5294",12000,153,5944,1009.4,"upper_tail"
699025,1968,"bc5294",12000,153,5944,1087.3,"upper_tail"
699026,1968,"bc5294",12000,153,5944,1173.4,"upper_tail"
699027,1968,"bc5294",12000,153,5944,1291.9,"upper_tail"
699028,1968,"bc5294",12000,153,5944,1359.2,"upper_tail"
699029,1968,"bc5294",12000,153,5944,1300.7,"upper_tail"
699030,1968,"bc5294",12000,153,5944,1250.7,"upper_tail"
699031,1968,"bc5294",12000,153,5944,1209.2,"upper_tail"
699032,1968,"bc5294",12000,153,5944,1158.4,"upper_tail"
699033,1968,"bc5294",12000,153,5944,1074.3,"upper_tail"
699034,1968,"bc5294",12000,153,5944,953.1,"upper_tail"
699035,1968,"bc5294",12000,153,5944,827.5,"upper_tail"
699036,1968,"bc5294",12000,153,5944,725.9,"upper_tail"
699037,1968,"bc5294",12000,153,5944,671,"upper_tail"
699038,1968,"bc5294",12000,153,5944,655.3,"upper_tail"
699039,1968,"bc5294",12000,153,5944,658.9,"upper_tail"
699040,1968,"bc5294",12000,153,5944,676.2,"upper_tail"
699041,1968,"bc5294",12000,153,5944,686.5,"upper_tail"
699042,1968,"bc5294",12000,153,5944,697.1,"upper_tail"
699043,1968,"bc5294",12000,153,5944,712,"upper_tail"
699044,1968,"bc5294",12000,153,5944,713.6,"upper_tail"
699045,1968,"bc5294",12000,153,5944,698.9,"upper_tail"
699046,1968,"bc5294",12000,153,5944,674.6,"upper_tail"
699047,1968,"bc5294",12000,153,5944,644.2,"upper_tail"
699048,1968,"bc5294",12000,153,5944,616.9,"upper_tail"
699049,1968,"bc5294",12000,153,5944,600.3,"upper_tail"
699050,1968,"bc5294",12000,153,5944,598.5,"upper_tail"
699051,1968,"bc5294",12000,153,5944,607.7,"upper_tail"
699052,1968,"bc5294",12000,153,5944,626.5,"upper_tail"
699053,1968,"bc5294",12000,153,5944,644,"upper_tail"
699054,1968,"bc5294",12000,153,5944,645.1,"upper_tail"
707145,1968,"bc5292",6000,153,4267,573.2,"upper_tail"
707146,1968,"bc5292",6000,153,4267,605.5,"upper_tail"
707147,1968,"bc5292",6000,153,4267,750,"upper_tail"
707148,1968,"bc5292",6000,153,4267,620.8,"upper_tail"
707149,1968,"bc5292",6000,153,4267,510.5,"upper_tail"
707164,1968,"bc5289",12000,153,5791,1418.5,"upper_tail"
707165,1968,"bc5289",12000,153,5791,763.9,"upper_tail"
707166,1968,"bc5289",12000,153,5791,763.9,"upper_tail"
707167,1968,"bc5289",12000,153,5791,1418.5,"upper_tail"
707168,1968,"bc5289",12000,153,5791,1418.5,"upper_tail"
707169,1968,"bc5289",12000,153,5791,763.9,"upper_tail"
728434,1980,"bc80119",5000,153,3048,1649.4,"upper_tail"
728435,1980,"bc80119",5000,153,3048,1645.8,"upper_tail"
728436,1980,"bc80119",5000,153,3048,1632.9,"upper_tail"
728437,1980,"bc80119",5000,153,3048,1618.3,"upper_tail"
728438,1980,"bc80119",5000,153,3048,1604,"upper_tail"
728439,1980,"bc80119",5000,153,3048,1593.4,"upper_tail"
728440,1980,"bc80119",5000,153,3048,1582.8,"upper_tail"
728441,1980,"bc80119",5000,153,3048,1575.3,"upper_tail"
728442,1980,"bc80119",5000,153,3048,1566.1,"upper_tail"
728443,1980,"bc80119",5000,153,3048,1555.7,"upper_tail"
728444,1980,"bc80119",5000,153,3048,1549.7,"upper_tail"
728445,1980,"bc80119",5000,153,3048,1549.2,"upper_tail"
728446,1980,"bc80119",5000,153,3048,1559.8,"upper_tail"
728447,1980,"bc80119",5000,153,3048,1572.1,"upper_tail"
728448,1980,"bc80119",5000,153,3048,1584.6,"upper_tail"
728449,1980,"bc80119",5000,153,3048,1598.3,"upper_tail"
728450,1980,"bc80119",5000,153,3048,1613.7,"upper_tail"
728451,1980,"bc80119",5000,153,3048,1623.8,"upper_tail"
728452,1980,"bc80119",5000,153,3048,1626.9,"upper_tail"
728453,1980,"bc80119",5000,153,3048,1616.2,"upper_tail"
728454,1980,"bc80119",5000,153,3048,1537.4,"upper_tail"
728455,1980,"bc80119",5000,153,3048,1550.1,"upper_tail"
728456,1980,"bc80119",5000,153,3048,1561.8,"upper_tail"
728457,1980,"bc80119",5000,153,3048,1564.8,"upper_tail"
728458,1980,"bc80119",5000,153,3048,1558.4,"upper_tail"
728459,1980,"bc80119",5000,153,3048,1550.3,"upper_tail"
728460,1980,"bc80119",5000,153,3048,1545.5,"upper_tail"
728461,1980,"bc80119",5000,153,3048,1538.8,"upper_tail"
728462,1980,"bc80119",5000,153,3048,1535.7,"upper_tail"
728463,1980,"bc80119",5000,153,3048,1539.4,"upper_tail"
728464,1980,"bc80119",5000,153,3048,1544.5,"upper_tail"
728465,1980,"bc80119",5000,153,3048,1549.1,"upper_tail"
728466,1980,"bc80119",5000,153,3048,1556.2,"upper_tail"
728467,1980,"bc80119",5000,153,3048,1572.3,"upper_tail"
728468,1980,"bc80119",5000,153,3048,1587,"upper_tail"
728469,1980,"bc80119",5000,153,3048,1593.9,"upper_tail"
728470,1980,"bc80119",5000,153,3048,1604.4,"upper_tail"
728471,1980,"bc80119",5000,153,3048,1618.1,"upper_tail"
728472,1980,"bc80119",5000,153,3048,1629.2,"upper_tail"
777683,1969,"bc5330",2000,153,1890,96,"upper_tail"
777684,1969,"bc5330",2000,153,1890,109.2,"upper_tail"
777685,1969,"bc5330",2000,153,1890,162.5,"upper_tail"
777686,1969,"bc5330",2000,153,1890,96,"upper_tail"
777687,1969,"bc5330",2000,153,1890,109.2,"upper_tail"
777688,1969,"bc5330",2000,153,1890,162.5,"upper_tail"
881814,1986,"bc86110",4000,153,2088,1365.9,"upper_tail"
881815,1986,"bc86110",4000,153,2088,1358.1,"upper_tail"
881816,1986,"bc86110",4000,153,2088,1343.9,"upper_tail"
881817,1986,"bc86110",4000,153,2088,1325.1,"upper_tail"
881818,1986,"bc86110",4000,153,2088,1299.3,"upper_tail"
1110792,1979,"bc79058",20000,153,10668,1773.6,"upper_tail"
1110793,1979,"bc79058",20000,153,10668,1736.5,"upper_tail"
1110794,1979,"bc79058",20000,153,10668,1514.8,"upper_tail"
1110795,1979,"bc79058",20000,153,10668,1083.8,"upper_tail"
1110796,1979,"bc79058",20000,153,10668,811.1,"upper_tail"
1110797,1979,"bc79058",20000,153,10668,892.4,"upper_tail"
1110798,1979,"bc79058",20000,153,10668,1046.8,"upper_tail"
1110799,1979,"bc79058",20000,153,10668,1058.9,"upper_tail"
1110800,1979,"bc79058",20000,153,10668,1002.4,"upper_tail"
1110801,1979,"bc79058",20000,153,10668,1102.9,"upper_tail"
1110802,1979,"bc79058",20000,153,10668,1247.3,"upper_tail"
1110803,1979,"bc79058",20000,153,10668,1370.6,"upper_tail"
1110804,1979,"bc79058",20000,153,10668,1420.1,"upper_tail"
1110805,1979,"bc79058",20000,153,10668,1303.7,"upper_tail"
1137917,1979,"bc79027",13000,153,19995,79.9,"upper_tail"
1137918,1979,"bc79027",13000,153,19995,66.9,"upper_tail"
1137919,1979,"bc79027",13000,153,19995,57.1,"upper_tail"
1137920,1979,"bc79027",13000,153,19995,54.2,"upper_tail"
1137921,1979,"bc79027",13000,153,19995,60.5,"upper_tail"
1137922,1979,"bc79027",13000,153,19995,69.3,"upper_tail"
1137923,1979,"bc79027",13000,153,19995,78.3,"upper_tail"
1137924,1979,"bc79027",13000,153,19995,84.5,"upper_tail"
1137925,1979,"bc79027",13000,153,19995,82.2,"upper_tail"
1137926,1979,"bc79027",13000,153,19995,72.9,"upper_tail"
1138175,1979,"bc79103",10000,153,21946,525.3,"upper_tail"
1138176,1979,"bc79103",10000,153,21946,557.8,"upper_tail"
1138177,1979,"bc79103",10000,153,21946,578.6,"upper_tail"
1138178,1979,"bc79103",10000,153,21946,597.8,"upper_tail"
1138179,1979,"bc79103",10000,153,21946,598.8,"upper_tail"
1138180,1979,"bc79103",10000,153,21946,586,"upper_tail"
1138181,1979,"bc79103",10000,153,21946,580.5,"upper_tail"
1138182,1979,"bc79103",10000,153,21946,600.7,"upper_tail"
1138183,1979,"bc79103",10000,153,21946,626,"upper_tail"
1138184,1979,"bc79103",10000,153,21946,630.6,"upper_tail"
1138185,1979,"bc79103",10000,153,21946,629.9,"upper_tail"
1138186,1979,"bc79103",10000,153,21946,620.6,"upper_tail"
1138187,1979,"bc79103",10000,153,21946,613.6,"upper_tail"
1138188,1979,"bc79103",10000,153,21946,613.6,"upper_tail"
1138189,1979,"bc79103",10000,153,21946,621.5,"upper_tail"
1138190,1979,"bc79103",10000,153,21946,646.6,"upper_tail"
1138191,1979,"bc79103",10000,153,21946,655.4,"upper_tail"
1138192,1979,"bc79103",10000,153,21946,669.9,"upper_tail"
1138193,1979,"bc79103",10000,153,21946,715.8,"upper_tail"
1138194,1979,"bc79103",10000,153,21946,747.5,"upper_tail"
1138195,1979,"bc79103",10000,153,21946,719.6,"upper_tail"
1138196,1979,"bc79103",10000,153,21946,651.8,"upper_tail"
1138197,1979,"bc79103",10000,153,21946,615.1,"upper_tail"
1138198,1979,"bc79103",10000,153,21946,613.2,"upper_tail"
1161556,1978,"bc78122",10000,83,4267,988.9,"upper_tail"
1161557,1978,"bc78122",10000,83,4267,1009.8,"upper_tail"
1161558,1978,"bc78122",10000,83,4267,1023.2,"upper_tail"
1161559,1978,"bc78122",10000,83,4267,1032,"upper_tail"
1161560,1978,"bc78122",10000,83,4267,1030.2,"upper_tail"
1161561,1978,"bc78122",10000,83,4267,1011.6,"upper_tail"
1161562,1978,"bc78122",10000,83,4267,987.4,"upper_tail"
1161563,1978,"bc78122",10000,83,4267,972.1,"upper_tail"
1161564,1978,"bc78122",10000,83,4267,955.9,"upper_tail"
1161565,1978,"bc78122",10000,83,4267,942.7,"upper_tail"
1161566,1978,"bc78122",10000,83,4267,937.8,"upper_tail"
1161567,1978,"bc78122",10000,83,4267,937.5,"upper_tail"
1161568,1978,"bc78122",10000,83,4267,945.8,"upper_tail"
1161569,1978,"bc78122",10000,83,4267,968.5,"upper_tail"
1161570,1978,"bc78122",10000,83,4267,1002.4,"upper_tail"
1161571,1978,"bc78122",10000,83,4267,1044.4,"upper_tail"
1161572,1978,"bc78122",10000,83,4267,1089.1,"upper_tail"
1161573,1978,"bc78122",10000,83,4267,1133.4,"upper_tail"
1161574,1978,"bc78122",10000,83,4267,1169,"upper_tail"
1161575,1978,"bc78122",10000,83,4267,1198.6,"upper_tail"
1161576,1978,"bc78122",10000,83,4267,1217.1,"upper_tail"
1161577,1978,"bc78122",10000,83,4267,1222.6,"upper_tail"
1161578,1978,"bc78122",10000,83,4267,1217,"upper_tail"
1161579,1978,"bc78122",10000,83,4267,1200.6,"upper_tail"
1161580,1978,"bc78122",10000,83,4267,1174.5,"upper_tail"
1161581,1978,"bc78122",10000,83,4267,1089.6,"upper_tail"
1161582,1978,"bc78122",10000,83,4267,1114.2,"upper_tail"
1161583,1978,"bc78122",10000,83,4267,1132.6,"upper_tail"
1161584,1978,"bc78122",10000,83,4267,1140,"upper_tail"
1161585,1978,"bc78122",10000,83,4267,1137.4,"upper_tail"
1161586,1978,"bc78122",10000,83,4267,1124.4,"upper_tail"
1161587,1978,"bc78122",10000,83,4267,1101.3,"upper_tail"
1161588,1978,"bc78122",10000,83,4267,1068.4,"upper_tail"
1161589,1978,"bc78122",10000,83,4267,1033.5,"upper_tail"
1161590,1978,"bc78122",10000,83,4267,999.8,"upper_tail"
1161591,1978,"bc78122",10000,83,4267,971.7,"upper_tail"
1161592,1978,"bc78122",10000,83,4267,951,"upper_tail"
1161593,1978,"bc78122",10000,83,4267,937.7,"upper_tail"
1161594,1978,"bc78122",10000,83,4267,935.6,"upper_tail"
1161595,1978,"bc78122",10000,83,4267,941.1,"upper_tail"
1161596,1978,"bc78122",10000,83,4267,939,"upper_tail"
1161597,1978,"bc78122",10000,83,4267,933.9,"upper_tail"
1161598,1978,"bc78122",10000,83,4267,928.5,"upper_tail"
1161599,1978,"bc78122",10000,83,4267,929.3,"upper_tail"
1161600,1978,"bc78122",10000,83,4267,936,"upper_tail"
1161601,1978,"bc78122",10000,83,4267,939.1,"upper_tail"
1161602,1978,"bc78122",10000,83,4267,929.9,"upper_tail"
1161603,1978,"bc78122",10000,83,4267,927.7,"upper_tail"
1161604,1978,"bc78122",10000,83,4267,922.2,"upper_tail"
1161605,1978,"bc78122",10000,83,4267,927.7,"upper_tail"
1161606,1978,"bc78122",10000,83,4267,929.1,"upper_tail"
1161607,1978,"bc78122",10000,83,4267,935.6,"upper_tail"
1161608,1978,"bc78122",10000,83,4267,932.9,"upper_tail"
1161609,1978,"bc78122",10000,83,4267,916.5,"upper_tail"
1161610,1978,"bc78122",10000,83,4267,902.7,"upper_tail"
1161611,1978,"bc78122",10000,83,4267,845.2,"upper_tail"
1161612,1978,"bc78122",10000,83,4267,866.8,"upper_tail"
1161613,1978,"bc78122",10000,83,4267,908.3,"upper_tail"
1161614,1978,"bc78122",10000,83,4267,950.5,"upper_tail"
1161615,1978,"bc78122",10000,83,4267,981,"upper_tail"
1161616,1978,"bc78122",10000,83,4267,987.1,"upper_tail"
1161617,1978,"bc78122",10000,83,4267,984.9,"upper_tail"
1161618,1978,"bc78122",10000,83,4267,981,"upper_tail"
1161619,1978,"bc78122",10000,83,4267,972.5,"upper_tail"
1161620,1978,"bc78122",10000,83,4267,960.5,"upper_tail"
1161621,1978,"bc78122",10000,83,4267,953,"upper_tail"
1161622,1978,"bc78122",10000,83,4267,952.1,"upper_tail"
1161623,1978,"bc78122",10000,83,4267,960.6,"upper_tail"
1161624,1978,"bc78122",10000,83,4267,979.5,"upper_tail"
1161625,1978,"bc78122",10000,83,4267,989.3,"upper_tail"
1161626,1978,"bc78122",10000,83,4267,1000.3,"upper_tail"
1161627,1978,"bc78122",10000,83,4267,993.8,"upper_tail"
1161628,1978,"bc78122",10000,83,4267,973.9,"upper_tail"
1161629,1978,"bc78122",10000,83,4267,951.5,"upper_tail"
1161630,1978,"bc78122",10000,83,4267,941.4,"upper_tail"
1161631,1978,"bc78122",10000,83,4267,943.7,"upper_tail"
1161632,1978,"bc78122",10000,83,4267,955.6,"upper_tail"
1161633,1978,"bc78122",10000,83,4267,970,"upper_tail"
1161634,1978,"bc78122",10000,83,4267,982.4,"upper_tail"
1161635,1978,"bc78122",10000,83,4267,986.7,"upper_tail"
1161636,1978,"bc78122",10000,83,4267,986.5,"upper_tail"
1161637,1978,"bc78122",10000,83,4267,978.4,"upper_tail"
1161638,1978,"bc78122",10000,83,4267,969.9,"upper_tail"
1161639,1978,"bc78122",10000,83,4267,959.9,"upper_tail"
1161640,1978,"bc78122",10000,83,4267,949.7,"upper_tail"
1161641,1978,"bc78122",10000,83,4267,938.6,"upper_tail"
1161642,1978,"bc78122",10000,83,4267,926.5,"upper_tail"
1178121,1978,"bc78065",2000,153,4115,126.1,"upper_tail"
1178122,1978,"bc78065",2000,153,4115,126.3,"upper_tail"
1178123,1978,"bc78065",2000,153,4115,125.9,"upper_tail"
1178124,1978,"bc78065",2000,153,4115,124.6,"upper_tail"
1178125,1978,"bc78065",2000,153,4115,123,"upper_tail"
1178126,1978,"bc78065",2000,153,4115,122.2,"upper_tail"
1178127,1978,"bc78065",2000,153,4115,119.5,"upper_tail"
1178128,1978,"bc78065",2000,153,4115,115.8,"upper_tail"
1178129,1978,"bc78065",2000,153,4115,113.2,"upper_tail"
1178130,1978,"bc78065",2000,153,4115,112.8,"upper_tail"
1178131,1978,"bc78065",2000,153,4115,113.3,"upper_tail"
1178132,1978,"bc78065",2000,153,4115,113.1,"upper_tail"
1178133,1978,"bc78065",2000,153,4115,112,"upper_tail"
1178134,1978,"bc78065",2000,153,4115,50.5,"upper_tail"
1178135,1978,"bc78065",2000,153,4115,62.3,"upper_tail"
1178136,1978,"bc78065",2000,153,4115,73.4,"upper_tail"
1178137,1978,"bc78065",2000,153,4115,84,"upper_tail"
1178138,1978,"bc78065",2000,153,4115,92.4,"upper_tail"
1178139,1978,"bc78065",2000,153,4115,95.9,"upper_tail"
1178140,1978,"bc78065",2000,153,4115,96.6,"upper_tail"
1178141,1978,"bc78065",2000,153,4115,100.4,"upper_tail"
1178142,1978,"bc78065",2000,153,4115,108.7,"upper_tail"
1178143,1978,"bc78065",2000,153,4115,115.8,"upper_tail"
1178144,1978,"bc78065",2000,153,4115,120.5,"upper_tail"
1178570,1978,"bc78078",6000,153,9449,49.1,"upper_tail"
1178571,1978,"bc78078",6000,153,9449,36.6,"upper_tail"
1178572,1978,"bc78078",6000,153,9449,49.4,"upper_tail"
1178573,1978,"bc78078",6000,153,9449,61.4,"upper_tail"
1178574,1978,"bc78078",6000,153,9449,61.6,"upper_tail"
1178575,1978,"bc78078",6000,153,9449,63.1,"upper_tail"
1178576,1978,"bc78078",6000,153,9449,86.8,"upper_tail"
1178577,1978,"bc78078",6000,153,9449,103.3,"upper_tail"
1178578,1978,"bc78078",6000,153,9449,100.3,"upper_tail"
1178579,1978,"bc78078",6000,153,9449,84.2,"upper_tail"
1178580,1978,"bc78078",6000,153,9449,66.6,"upper_tail"
1178581,1978,"bc78078",6000,153,9449,63.6,"upper_tail"
1178582,1978,"bc78078",6000,153,9449,67,"upper_tail"
1178583,1978,"bc78078",6000,153,9449,71.4,"upper_tail"
1178584,1978,"bc78078",6000,153,9449,82.8,"upper_tail"
1183130,1978,"bc78146",10000,153,8230,505.4,"upper_tail"
1183131,1978,"bc78146",10000,153,8230,300.7,"upper_tail"
1183132,1978,"bc78146",10000,153,8230,346,"upper_tail"
1183133,1978,"bc78146",10000,153,8230,602,"upper_tail"
1183134,1978,"bc78146",10000,153,8230,864.6,"upper_tail"
1183135,1978,"bc78146",10000,153,8230,1033.2,"upper_tail"
1183136,1978,"bc78146",10000,153,8230,1156.5,"upper_tail"
1183137,1978,"bc78146",10000,153,8230,1389.3,"upper_tail"
1183138,1978,"bc78146",10000,153,8230,1623,"upper_tail"
1183139,1978,"bc78146",10000,153,8230,1718.3,"upper_tail"
1183140,1978,"bc78146",10000,153,8230,1788.3,"upper_tail"
1183141,1978,"bc78146",10000,153,8230,1962.5,"upper_tail"
1183142,1978,"bc78146",10000,153,8230,2057.4,"upper_tail"
1183143,1978,"bc78146",10000,153,8230,1921.7,"upper_tail"
1183144,1978,"bc78146",10000,153,8230,1804.5,"upper_tail"
1183145,1978,"bc78146",10000,153,8230,1929.5,"upper_tail"
1183146,1978,"bc78146",10000,153,8230,2087.4,"upper_tail"
1183147,1978,"bc78146",10000,153,8230,1996.6,"upper_tail"
1183148,1978,"bc78146",10000,153,8230,1782.5,"upper_tail"
1183149,1978,"bc78146",10000,153,8230,1746.3,"upper_tail"
1183150,1978,"bc78146",10000,153,8230,1885.3,"upper_tail"
1183151,1978,"bc78146",10000,153,8230,2027.5,"upper_tail"
1183152,1978,"bc78146",10000,153,8230,2144.4,"upper_tail"
1183153,1978,"bc78146",10000,153,8230,2325.2,"upper_tail"
1183154,1978,"bc78146",10000,153,8230,2420.5,"upper_tail"
1183155,1978,"bc78146",10000,153,8230,2294.9,"upper_tail"
1183156,1978,"bc78146",10000,153,8230,2064.5,"upper_tail"
1183157,1978,"bc78146",10000,153,8230,2027.1,"upper_tail"
