airp_id,arm,mech,dir,cut_u,share_removed,dem_coverage,footprint_terrain,height_source,height_agl,area,covered_n,covered_mean,covered_sd,covered_range,covered_grad,covered_planar,lost_elev
1616204,native,extent_crop,S,0.8,0.916559,0.082464,dem_agl,reported,3038.512,20610638,1826,81.488,9.372,44.04,0.0216563,130.914,114.521
1616204,native,extent_crop,S,0.92,0.98665,0.012965,dem_agl,reported,3048.673,20748713,289,71.327,7.122,27.67,0.0265608,30.203,112.295
1616204,native,extent_crop,SE,0.05,0.010442,0.992536,dem_agl,reported,3008.022,20199075,21540,111.98,15.864,94.82,0.00990995,112.057,103.638
1616204,native,extent_crop,SE,0.12,0.060145,0.946359,dem_agl,reported,3007.799,20196085,20534,112.199,15.96,94.82,0.0105154,112.759,106.508
1616204,native,extent_crop,SE,0.22,0.202153,0.804136,dem_agl,reported,3008.723,20208503,17461,111.277,16.544,94.82,0.0117786,113.916,114.151
1616204,native,extent_crop,SE,0.35,0.462026,0.539945,dem_agl,reported,3013.295,20269956,11760,106.705,16.673,93.73,0.0138065,116.088,117.719
1616204,native,extent_crop,SE,0.5,0.749103,0.249749,dem_agl,reported,3021.094,20375024,5468,98.906,15.157,75.81,0.016065,116.84,116.063
1616204,native,extent_crop,SE,0.65,0.950397,0.047971,dem_agl,reported,3022.432,20393073,1051,97.568,11.038,52.03,0.0272843,79.309,112.476
1616204,native,extent_crop,SE,0.8,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,extent_crop,SE,0.92,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,extent_crop,SW,0.05,0.010441,0.992077,dem_agl,reported,3008.206,20201551,21533,111.796,15.839,94.82,0.00989902,111.944,127.292
1616204,native,extent_crop,SW,0.12,0.06014,0.947073,dem_agl,reported,3008.181,20201217,20557,111.82,15.911,94.82,0.0108456,112.837,114.448
1616204,native,extent_crop,SW,0.22,0.202136,0.805834,dem_agl,reported,3009.957,20225081,17513,110.043,15.778,93.73,0.0121926,114.049,119.719
1616204,native,extent_crop,SW,0.35,0.463243,0.540843,dem_agl,reported,3014.756,20289626,11790,105.247,14.235,92.15,0.0128298,114.614,119.62
1616204,native,extent_crop,SW,0.5,0.750887,0.249748,dem_agl,reported,3016.186,20308867,5450,103.816,10.354,66.49,0.012989,120.176,114.508
1616204,native,extent_crop,SW,0.65,0.951616,0.047373,dem_agl,reported,3017.768,20330181,1035,102.232,6.805,38.32,0.0235972,147.465,112.255
1616204,native,extent_crop,SW,0.8,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,extent_crop,SW,0.92,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,extent_crop,W,0.05,0.005226,0.996084,dem_agl,reported,3008.187,20201298,21619,111.815,15.812,94.82,0.00974416,111.852,138.98
1616204,native,extent_crop,W,0.12,0.030103,0.973693,dem_agl,reported,3007.99,20198657,21131,112.011,15.765,94.82,0.00998011,112.265,110.845
1616204,native,extent_crop,W,0.22,0.10118,0.903417,dem_agl,reported,3008.429,20204548,19613,111.57,15.677,93.73,0.0100077,112.327,115.7
1616204,native,extent_crop,W,0.35,0.256086,0.747952,dem_agl,reported,3009.371,20217200,16247,110.63,15.252,92.15,0.00928906,111.251,115.821
1616204,native,extent_crop,W,0.5,0.499973,0.501727,dem_agl,reported,3008.427,20204526,10892,111.572,11.647,78.35,0.00714609,113.131,112.247
1616204,native,extent_crop,W,0.65,0.743873,0.255096,dem_agl,reported,3009.773,20222597,5543,110.228,9.385,48.21,0.00980583,123.776,112.385
1616204,native,extent_crop,W,0.8,0.916367,0.078206,dem_agl,reported,3016.272,20310026,1706,103.734,9.173,40.06,0.0224488,153.76,112.486
1616204,native,extent_crop,W,0.92,0.986619,0.012684,dem_agl,reported,3028.14,20470176,279,91.86,4.215,22.32,0.0178579,138.341,112.03
1616204,native,na_mask,E,0.05,0.005227,0.996498,dem_agl,reported,3008.003,20198819,21626,111.999,15.836,94.82,0.00975488,111.966,89.048
1616204,native,na_mask,E,0.12,0.030108,0.975158,dem_agl,reported,3007.648,20194053,21158,112.352,15.802,94.82,0.00965522,112.176,95.279
1616204,native,na_mask,E,0.22,0.101196,0.90596,dem_agl,reported,3007.348,20190024,19651,112.654,16.237,94.82,0.00970493,112.153,104.706
1616204,native,na_mask,E,0.35,0.256127,0.752109,dem_agl,reported,3007.494,20191985,16316,112.508,17.444,94.82,0.0104016,111.488,109.901
1616204,native,na_mask,E,0.5,0.500027,0.506452,dem_agl,reported,3007.804,20196155,10989,112.196,19.173,94.82,0.0125347,112.41,111.241
1616204,native,na_mask,E,0.65,0.743914,0.258684,dem_agl,reported,3004.396,20150410,5600,115.604,17.149,77.57,0.0143442,125.137,110.342
1616204,native,na_mask,E,0.8,0.91638,0.079507,dem_agl,reported,3006.504,20178704,1725,113.501,17.975,77.06,0.0163137,137.703,111.515
1616204,native,na_mask,E,0.92,0.986621,0.010343,dem_agl,reported,2993.967,20010762,225,126.182,11.698,51.55,0.0987153,-148.183,111.516
1616204,native,na_mask,N,0.05,0.005215,0.996821,dem_agl,reported,3007.962,20198274,21632,112.039,15.747,94.82,0.00972691,111.953,73.672
1616204,native,na_mask,N,0.12,0.030039,0.973672,dem_agl,reported,3007.019,20185613,21117,112.981,14.654,88.45,0.00909992,112.37,72.965
1616204,native,na_mask,N,0.22,0.100963,0.907802,dem_agl,reported,3005.082,20159616,19663,114.918,13.103,77.06,0.0080753,113.209,82.928
1616204,native,na_mask,N,0.35,0.255537,0.755262,dem_agl,reported,3002.185,20120764,16327,117.816,11.837,77.06,0.00715429,114.176,93.957
1616204,native,na_mask,N,0.5,0.50001,0.500348,dem_agl,reported,2997.59,20059227,10784,122.41,10.435,77.06,0.00503195,117.466,101.101
1616204,native,na_mask,N,0.65,0.744481,0.251988,dem_agl,reported,2993.628,20006230,5415,126.372,7.902,77.06,0.0050345,130.095,106.821
1616204,native,na_mask,N,0.8,0.916565,0.07938,dem_agl,reported,2996.352,20042660,1708,123.643,6.574,43.67,0.0116327,149.735,110.698
1616204,native,na_mask,N,0.92,0.98665,0.011133,dem_agl,reported,3002.771,20128620,241,117.229,6.205,33.07,0.00360771,118.351,111.686
1616204,native,na_mask,NE,0.05,0.010442,0.993364,dem_agl,reported,3007.882,20197197,21554,112.117,15.715,94.82,0.00970098,111.998,80.865
1616204,native,na_mask,NE,0.12,0.060147,0.948849,dem_agl,reported,3006.542,20179209,20572,113.458,14.515,88.45,0.00894075,112.654,84.304
1616204,native,na_mask,NE,0.22,0.202159,0.814212,dem_agl,reported,3003.929,20144142,17622,116.071,13.005,77.06,0.00777413,113.681,93.905
1616204,native,na_mask,NE,0.35,0.46328,0.550542,dem_agl,reported,2999.958,20090932,11885,120.043,11.978,77.06,0.00688682,114.913,101.986
1616204,native,na_mask,NE,0.5,0.750924,0.252465,dem_agl,reported,2994.418,20016788,5430,125.582,12.188,77.06,0.00534561,123.757,107.095
1616204,native,na_mask,NE,0.65,0.951638,0.047292,dem_agl,reported,2986.473,19910705,1010,133.541,9.617,77.06,0.00419585,141.72,110.643
1616204,native,na_mask,NE,0.8,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,na_mask,NE,0.92,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,na_mask,NW,0.05,0.010441,0.993734,dem_agl,reported,3008.048,20199432,21566,111.954,15.697,94.82,0.00969369,111.897,106.194
1616204,native,na_mask,NW,0.12,0.060142,0.947482,dem_agl,reported,3006.895,20183946,20548,113.104,14.498,88.45,0.00930029,112.736,91.833
1616204,native,na_mask,NW,0.22,0.202143,0.811559,dem_agl,reported,3005.112,20160013,17579,114.889,12.524,73.79,0.00833166,113.98,99.288
1616204,native,na_mask,NW,0.35,0.46202,0.549119,dem_agl,reported,3002.941,20130904,11877,117.06,10.15,69.08,0.00678386,116.547,105.653
1616204,native,na_mask,NW,0.5,0.749086,0.252153,dem_agl,reported,3000.778,20101913,5446,119.226,6.905,41.69,0.00501159,120.307,109.305
1616204,native,na_mask,NW,0.65,0.95038,0.048208,dem_agl,reported,2999.902,20090178,1040,120.102,4.763,22.2,0.000961169,121.804,111.318
1616204,native,na_mask,NW,0.8,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,na_mask,NW,0.92,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,na_mask,S,0.05,0.005215,0.996821,dem_agl,reported,3008.096,20200080,21634,111.906,15.889,94.82,0.00990838,111.992,116.062
1616204,native,na_mask,S,0.12,0.030037,0.973421,dem_agl,reported,3008.272,20202437,21128,111.73,16.009,94.82,0.0106322,112.463,117.988
1616204,native,na_mask,S,0.22,0.100956,0.907015,dem_agl,reported,3009.325,20216584,19702,110.673,16.018,94.82,0.0116533,113.253,123.708
1616204,native,na_mask,S,0.35,0.255519,0.753651,dem_agl,reported,3012.811,20263452,16408,107.19,14.971,93.73,0.0122234,113.805,125.98
1616204,native,na_mask,S,0.5,0.49999,0.507847,dem_agl,reported,3018.433,20339139,11098,101.567,13.263,77.79,0.0143205,116.539,122.365
1616204,native,na_mask,S,0.65,0.744463,0.253529,dem_agl,reported,3025.912,20440060,5567,94.088,12.745,71.28,0.0208116,128.368,117.862
1616204,native,na_mask,S,0.8,0.916559,0.082464,dem_agl,reported,3038.512,20610638,1826,81.488,9.372,44.04,0.0216563,130.914,114.521
1616204,native,na_mask,S,0.92,0.98665,0.012965,dem_agl,reported,3048.673,20748713,289,71.327,7.122,27.67,0.0265608,30.203,112.295
1616204,native,na_mask,SE,0.05,0.010442,0.993365,dem_agl,reported,3008.017,20199009,21558,111.985,15.858,94.82,0.00988051,112.039,103.638
1616204,native,na_mask,SE,0.12,0.060145,0.948664,dem_agl,reported,3007.825,20196430,20584,112.174,15.952,94.82,0.0105199,112.744,106.508
1616204,native,na_mask,SE,0.22,0.202153,0.812932,dem_agl,reported,3008.651,20207527,17650,111.348,16.505,94.82,0.0116985,113.825,114.151
1616204,native,na_mask,SE,0.35,0.462026,0.549913,dem_agl,reported,3013.071,20266946,11975,106.93,16.709,93.73,0.0137204,116.031,117.719
1616204,native,na_mask,SE,0.5,0.749103,0.257938,dem_agl,reported,3020.879,20372122,5646,99.121,15.226,77.79,0.0159981,116.683,116.063
1616204,native,na_mask,SE,0.65,0.950397,0.050552,dem_agl,reported,3022.908,20399491,1108,97.092,11.063,54.04,0.026346,81.462,112.476
1616204,native,na_mask,SE,0.8,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,na_mask,SE,0.92,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,na_mask,SW,0.05,0.010441,0.993735,dem_agl,reported,3008.184,20201253,21569,111.819,15.839,94.82,0.00987503,111.935,127.292
1616204,native,na_mask,SW,0.12,0.06014,0.947073,dem_agl,reported,3008.181,20201217,20557,111.82,15.911,94.82,0.0108456,112.837,114.448
1616204,native,na_mask,SW,0.22,0.202136,0.810205,dem_agl,reported,3009.867,20223871,17607,110.135,15.785,93.73,0.0121221,113.986,119.719
1616204,native,na_mask,SW,0.35,0.463243,0.545363,dem_agl,reported,3014.611,20287664,11888,105.394,14.28,92.15,0.0127913,114.58,119.62
1616204,native,na_mask,SW,0.5,0.750887,0.253803,dem_agl,reported,3016.036,20306855,5539,103.964,10.375,66.81,0.0128754,119.989,114.508
1616204,native,na_mask,SW,0.65,0.951616,0.047373,dem_agl,reported,3017.768,20330181,1035,102.232,6.805,38.32,0.0235972,147.465,112.255
1616204,native,na_mask,SW,0.8,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,na_mask,SW,0.92,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,111.743
1616204,native,na_mask,W,0.05,0.005226,0.996913,dem_agl,reported,3008.169,20201052,21637,111.833,15.818,94.82,0.00974962,111.862,138.98
1616204,native,na_mask,W,0.12,0.030103,0.973693,dem_agl,reported,3007.99,20198657,21131,112.011,15.765,94.82,0.00998011,112.265,110.845
1616204,native,na_mask,W,0.22,0.10118,0.903417,dem_agl,reported,3008.429,20204548,19613,111.57,15.677,93.73,0.0100077,112.327,115.7
1616204,native,na_mask,W,0.35,0.256086,0.747952,dem_agl,reported,3009.371,20217200,16247,110.63,15.252,92.15,0.00928906,111.251,115.821
1616204,native,na_mask,W,0.5,0.499973,0.501727,dem_agl,reported,3008.427,20204526,10892,111.572,11.647,78.35,0.00714609,113.131,112.247
1616204,native,na_mask,W,0.65,0.743873,0.255096,dem_agl,reported,3009.773,20222597,5543,110.228,9.385,48.21,0.00980583,123.776,112.385
1616204,native,na_mask,W,0.8,0.916367,0.082161,dem_agl,reported,3015.976,20306044,1793,104.024,9.147,40.06,0.0215884,151.63,112.486
1616204,native,na_mask,W,0.92,0.986619,0.012684,dem_agl,reported,3028.14,20470176,279,91.86,4.215,22.32,0.0178579,138.341,112.03
1617383,native,na_mask,E,0.05,0.005198,0.972795,dem_agl,reported,3343.801,24960339,26201,118.747,129.191,622.76,0.00407529,118.603,63.192
1617383,native,na_mask,E,0.12,0.029941,0.942719,dem_agl,reported,3342.335,24938458,25377,120.143,130.772,622.76,0.00241004,119.913,69.203
1617383,native,na_mask,E,0.22,0.100636,0.868605,dem_agl,reported,3338.065,24874780,23333,124.278,134.164,622.76,0.00530937,125.911,73.338
1617383,native,na_mask,E,0.35,0.254708,0.721245,dem_agl,reported,3335.707,24839647,19358,126.547,136.432,622.76,0.0186032,135.382,91.647
1617383,native,na_mask,E,0.5,0.500026,0.494227,dem_agl,reported,3336.26,24847881,13251,125.94,134.327,615.88,0.0587338,141.148,102.338
1617383,native,na_mask,E,0.65,0.745331,0.274164,dem_agl,reported,3344.417,24969535,7358,117.292,139.483,615.88,0.0998479,184.837,109.327
1617383,native,na_mask,E,0.8,0.916843,0.109049,dem_agl,reported,3392.953,25699543,2991,68.561,74.302,493.23,0.0836083,110.181,111.958
1617383,native,na_mask,E,0.92,0.986695,0.028555,dem_agl,reported,3413.654,26014089,795,49.052,29.963,171.68,0.0605037,51.523,107.641
1617383,native,na_mask,N,0.05,0.005187,0.973625,dem_agl,reported,3346.769,25004669,26262,115.892,127.416,622.76,0.00704836,115.7,299.327
1617383,native,na_mask,N,0.12,0.02988,0.940464,dem_agl,reported,3351.862,25080832,25452,110.886,125.918,622.76,0.0154573,108.975,274.817
1617383,native,na_mask,N,0.22,0.100429,0.862964,dem_agl,reported,3363.107,25249401,23520,99.638,111.191,609.37,0.0406628,86.658,255.932
1617383,native,na_mask,N,0.35,0.254185,0.714333,dem_agl,reported,3363.829,25260237,19482,98.881,110.595,609.37,0.0722972,52.782,159.886
1617383,native,na_mask,N,0.5,0.500011,0.495809,dem_agl,reported,3344.682,24973494,13355,118.011,121.903,602.49,0.113159,-3.954,106.028
1617383,native,na_mask,N,0.65,0.745834,0.272277,dem_agl,reported,3293.903,24220955,7100,168.923,130.513,601.38,0.170723,-112.275,88.356
1617383,native,na_mask,N,0.8,0.917007,0.096408,dem_agl,reported,3181.705,22599006,2335,281.128,114.987,515.6,0.306816,-429.045,91.209
1617383,native,na_mask,N,0.92,0.986721,0.01273,dem_agl,reported,3019.675,20355885,280,443.389,45.794,255.04,0.31004,-415.029,102.218
1617383,native,na_mask,NE,0.05,0.010386,0.960818,dem_agl,reported,3346.267,24997168,25917,116.407,128.089,622.76,0.00665508,116.062,189.948
1617383,native,na_mask,NE,0.12,0.059821,0.897357,dem_agl,reported,3350.111,25054634,24275,112.583,128.343,622.76,0.0148081,110.36,170.623
1617383,native,na_mask,NE,0.22,0.201065,0.744886,dem_agl,reported,3358.652,25182552,20278,103.93,117.105,609.37,0.0395475,92.949,163.971
1617383,native,na_mask,NE,0.35,0.461639,0.505595,dem_agl,reported,3372.064,25384071,13867,90.676,114.219,609.37,0.0662473,55.314,138.303
1617383,native,na_mask,NE,0.5,0.750905,0.246136,dem_agl,reported,3405.67,25892550,6875,56.627,78.174,466.45,0.0870278,-39.129,128.447
1617383,native,na_mask,NE,0.65,0.952768,0.064319,dem_agl,reported,3408.583,25936862,1791,54.292,47.896,221.55,0.100375,-41.388,109.689
1617383,native,na_mask,NE,0.8,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,106.804
1617383,native,na_mask,NE,0.92,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,106.804
1617383,native,na_mask,NW,0.05,0.010385,0.962034,dem_agl,reported,3345.961,24992595,25945,116.694,127.911,622.76,0.00813598,116.716,171.596
1617383,native,na_mask,NW,0.12,0.059816,0.896689,dem_agl,reported,3349.062,25038946,24244,113.614,127.929,622.76,0.0176909,112.817,156.672
1617383,native,na_mask,NW,0.22,0.201049,0.744054,dem_agl,reported,3358.584,25181524,20241,104.18,114.724,609.37,0.0472445,87.05,154.428
1617383,native,na_mask,NW,0.35,0.460456,0.508046,dem_agl,reported,3346.561,25001563,13733,115.933,121.884,609.37,0.10106,19.17,110.691
1617383,native,na_mask,NW,0.5,0.749106,0.25305,dem_agl,reported,3282.895,24059330,6568,180.034,126.253,599.76,0.145846,-42.62,84.643
1617383,native,na_mask,NW,0.65,0.951587,0.057264,dem_agl,reported,3239.209,23423270,1447,223.638,73.85,356.37,0.0736515,239.454,100.786
1617383,native,na_mask,NW,0.8,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,106.804
1617383,native,na_mask,NW,0.92,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,106.804
1617383,native,na_mask,S,0.05,0.005187,0.973748,dem_agl,reported,3348.537,25031088,26291,114.181,123.303,622.76,0.00682537,114.005,490.317
1617383,native,na_mask,S,0.12,0.029877,0.94047,dem_agl,reported,3356.839,25155362,25519,105.963,116.134,627.11,0.020331,103.458,395.087
1617383,native,na_mask,S,0.22,0.100422,0.863533,dem_agl,reported,3364.428,25269240,23548,98.338,116.142,627.11,0.0404771,85.693,255.512
1617383,native,na_mask,S,0.35,0.254166,0.715209,dem_agl,reported,3363.714,25258509,19504,98.891,122.329,627.11,0.066861,56.926,161.632
1617383,native,na_mask,S,0.5,0.499989,0.497106,dem_agl,reported,3345.098,24979701,13398,117.351,134.428,622.76,0.102317,13.527,107.569
1617383,native,na_mask,S,0.65,0.745815,0.273419,dem_agl,reported,3295.385,24242747,7133,167.223,153.548,610.25,0.139044,-5.482,88.83
1617383,native,na_mask,S,0.8,0.917001,0.093428,dem_agl,reported,3197.185,22819445,2299,265.973,147.948,600.17,0.229996,308.292,92.288
1617383,native,na_mask,S,0.92,0.98672,0.018469,dem_agl,reported,3173.439,22481741,443,289.71,33.397,163.7,0.154559,-131.289,104.405
1617383,native,na_mask,SE,0.05,0.010385,0.960876,dem_agl,reported,3348.046,25023758,25942,114.641,123.938,622.76,0.00651957,114.305,288.985
1617383,native,na_mask,SE,0.12,0.059819,0.897197,dem_agl,reported,3355.312,25132478,24338,107.451,118.359,627.11,0.0202727,104.33,228.825
1617383,native,na_mask,SE,0.22,0.201057,0.745618,dem_agl,reported,3360.104,25204323,20306,102.526,122.672,627.11,0.0456915,83.1,163.458
1617383,native,na_mask,SE,0.35,0.460461,0.509568,dem_agl,reported,3347.909,25021699,13794,114.148,133.591,622.76,0.108929,6.686,115.971
1617383,native,na_mask,SE,0.5,0.749121,0.25157,dem_agl,reported,3270.078,23871833,6478,192.007,140.572,604.69,0.168591,-71.223,82.241
1617383,native,na_mask,SE,0.65,0.951603,0.055452,dem_agl,reported,3151.319,22169424,1313,310.43,133.367,441.23,0.285887,-227.632,96.537
1617383,native,na_mask,SE,0.8,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,106.804
1617383,native,na_mask,SE,0.92,1,0,no_dem_coverage,NA,NA,20903184,0,NA,NA,NA,NA,NA,106.804
1617383,native,na_mask,SW,0.05,0.010384,0.962163,dem_agl,reported,3347.732,25019061,25972,114.946,123.761,622.76,0.00787193,114.984,264.962
1617383,native,na_mask,SW,0.12,0.059814,0.896416,dem_agl,reported,3354.288,25117149,24306,108.481,117.931,622.76,0.0214646,107.287,213.787
1617383,native,na_mask,SW,0.22,0.201042,0.744877,dem_agl,reported,3360.08,25203957,20268,102.738,120.373,627.11,0.0390122,96.547,153.877
1617383,native,na_mask,SW,0.35,0.461603,0.504632,dem_agl,reported,3378.889,25486929,13872,84.083,104.526,549.22,0.0411922,70.178,138.531
1617383,native,na_mask,SW,0.5,0.750868,0.248888,dem_agl,reported,3422.571,26150164,7019,40.193,60.043,422.61,0.0368829,-5.959,131.765
1617383,native,na_mask,SW,0.65,0.952746,0.065883,dem_agl,reported,3454.421,26639140,1882,8.412,21.738,121.79,0.0247525,-45.981,112.016
